subject_code,subject,tik_number,tik_name,tik_classifier_id,uik_count,uik_voting_address_count,missing_uik_voting_address_count,tik_address_present,tik_phone_present,fallback_present,priority_missing_uiks
61,Ростовская область,11,Волгодонская,9eeccf7d-5c61-4ad4-86a0-12550500f10e,31,0,31,0,0,0,31
61,Ростовская область,59,Цимлянская,9055bf72-c13f-4a80-8ad9-378092e3f09b,31,0,31,0,0,0,31
70,Томская область,8,Территориальная избирательная комиссия Кожевниковского района,8596fdb0-10cd-4d5c-b927-c3c7e1974b8e,31,0,31,0,0,0,31
73,Ульяновская область,12,Новоспасская,93282dfe-bab7-4a59-834c-08b23203c1d9,31,0,31,0,0,0,31
73,Ульяновская область,28,Чердаклинская,b1e627cf-21ba-4532-b01c-df2380f6cb30,31,0,31,0,0,0,31
76,Ярославская область,24,Переславская,90c4c267-b021-48e2-8c5a-64d26d09b0e0,31,0,31,0,0,0,31
95,Донецкая Народная Республика,25,ТИК №25,72ce11a4-ae11-4e4b-8828-8d881bc94e8d,31,0,31,0,0,0,31
97,Запорожская область,2,Мелитопольская 2,301c0982-4987-43e2-9d17-ba149844c46f,31,0,31,0,0,0,31
97,Запорожская область,3,Мелитопольская 3,d38049e3-d994-4c0e-8cf1-9c417e6a9d29,31,0,31,0,0,0,31
97,Запорожская область,6,Приморская,736d77b6-4e75-4ee8-8fc0-72a8f5d91451,31,0,31,0,0,0,31
2,Республика Алтай,3,Майминская,218ec000-4a88-45c6-b662-333da1a39d41,30,0,30,0,0,0,30
2,Республика Алтай,8,Усть-Коксинская,2406d769-0a03-46c9-97bb-58423f941c31,30,0,30,0,0,0,30
4,Республика Бурятия,25,Хоринская,48341e9e-4f31-4467-8f32-8627f43e0788,30,0,30,0,0,0,30
6,Республика Ингушетия,7,Назрановская,cac124c4-703b-4c3a-b47a-39893240e86f,30,0,30,0,0,0,30
10,Республика Карелия,4,Кондопожская,62d06e06-ce2d-44ca-bf8b-2ab9c75b0daa,30,0,30,0,0,0,30
11,Республика Коми,9,Прилузская,17cc1842-29af-4028-aced-4ba5bbedfa31,30,0,30,0,0,0,30
11,Республика Коми,16,Усинская городская,89f3dcc2-39a4-4ed5-861e-22f535355408,30,0,30,0,0,0,30
13,Республика Мордовия,3,Атяшевская,b05d3eed-2550-4543-9926-dca87e431593,30,0,30,0,0,0,30
13,Республика Мордовия,15,Лямбирская,d39ca161-5d06-4072-83a9-b40ea798857b,30,0,30,0,0,0,30
14,Республика Саха (Якутия),32,Хангаласская,95297878-a638-444a-83c7-790c4fa7f615,30,0,30,0,0,0,30
15,Республика Северная Осетия - Алания,1,ТИК Алагирского района,054c2b10-55ca-4e17-a82b-c8592b404bfc,30,0,30,0,0,0,30
16,Республика Татарстан (Татарстан),45,Муслюмовская,64b21a2a-9d77-4bf5-91c7-493a2cb7b930,30,0,30,0,0,0,30
18,Удмуртская Республика,33,Якшур-Бодьинский район,32d2908b-6637-445e-bad7-50058888a8c3,30,0,30,0,0,0,30
19,Республика Хакасия,9,Усть-Абаканская,10b5117a-a3d7-44c6-8082-a86e511d8278,30,0,30,0,0,0,30
21,Чувашская Республика - Чувашия,26,Ядринская,58424562-63a0-4574-b7aa-2bdb2063a99a,30,0,30,0,0,0,30
21,Чувашская Республика - Чувашия,27,Яльчикская,4383f004-8337-42b5-81e5-56db3037b58b,30,0,30,0,0,0,30
22,Алтайский край,42,Новоалтайская городская,28bca8bf-0216-4d8c-884f-b029a7b06129,30,0,30,0,0,0,30
22,Алтайский край,65,Троицкая,d66f76c7-3352-41ea-a018-16afc8238917,30,0,30,0,0,0,30
23,Краснодарский край,52,Тихорецкая городская,82091a10-3bcd-4afe-acde-6e6a18691610,30,0,30,0,0,0,30
23,Краснодарский край,54,Туапсинская городская,5a19a4e0-ee9e-4af4-a0f2-3dce03edeb13,30,0,30,0,0,0,30
24,Красноярский край,12,Территориальная избирательная комиссия № 1 Дзержинского-Тасеевского округа Красноярского края,48a89d68-7a0c-4e49-8266-ed22761e2368,30,0,30,0,0,0,30
24,Красноярский край,39,Территориальная избирательная комиссия № 2 Манско-Уярского округа Красноярского края,8c8fb717-7aca-4901-935b-ac01e6a22158,30,0,30,0,0,0,30
24,Красноярский край,57,Территориальная избирательная комиссия № 1 Манско-Уярского округа Красноярского края,e57cddf7-2224-4a2b-8bd6-937ad742a603,30,0,30,0,0,0,30
25,Приморский край,15,ТИК Лазовского района,5d9bea54-70e8-4679-bc6d-7b897fbd0cbc,30,0,30,0,0,0,30
28,Амурская область,15,Октябрьского округа,8543331b-798d-4abc-b850-ced66973aff9,30,0,30,0,0,0,30
29,Архангельская область,4,"Архангельск, Соломбальская",fd801da5-73b3-4c8c-a1a4-eb6ff8eb2d7c,30,0,30,0,0,0,30
33,Владимирская область,4,Гусь-Хрустальная городская,85bc0d73-8bdf-48be-b05b-515ee7a10d76,30,0,30,0,0,0,30
38,Иркутская область,21,Киренская,1e9a6efc-84c2-4bef-80c6-48ca1754490f,30,0,30,0,0,0,30
40,Калужская область,12,Кировская,7509cdea-888a-4db3-8ff7-c5ca13e48320,30,0,30,0,0,0,30
45,Курганская область,3,Варгашинская,5da61f06-ac97-4661-8013-3248d80dd642,30,0,30,0,0,0,30
45,Курганская область,7,Катайская,69562e09-223e-4bd3-8320-266f35d13212,30,0,30,0,0,0,30
46,Курская область,3,Глушковская,5c75c6f2-cd5b-46bb-b35e-b67d25c609b8,30,0,30,0,0,0,30
48,Липецкая область,24,"Липецк, Октябрьская №2",60a4c6f8-acec-411c-8910-3e198d02adcb,30,0,30,0,0,0,30
54,Новосибирская область,45,Чистоозерный район,cfa64bd8-ae72-4027-a5a5-ec586c4b5c31,30,0,30,0,0,0,30
55,Омская область,21,ТИК по Павлоградскому району,02abb8a5-41f5-474e-aa77-a377eba43824,30,0,30,0,0,0,30
61,Ростовская область,23,Кашарская,6af25220-9f34-417e-97f6-e163e1eec0ef,30,0,30,0,0,0,30
62,Рязанская область,12,Пронская,4eeb0771-e9f8-4a5a-a07a-b1d1f38e805c,30,0,30,0,0,0,30
63,Самарская область,17,Красноармейская,2060c31f-345e-421b-b5a0-80efa40f42e1,30,0,30,0,0,0,30
69,Тверская область,12,Кашинская,9dee49dc-bebd-4869-939c-f5985cd850e6,30,0,30,0,0,0,30
70,Томская область,6,Территориальная избирательная комиссия Каргасокского района,9aef7aea-43f2-4a7a-95a4-6e616fd84ae5,30,0,30,0,0,0,30
70,Томская область,13,Территориальная избирательная комиссия Первомайского района,f83a95f6-3103-46d3-b2ce-da2feb3c2810,30,0,30,0,0,0,30
71,Тульская область,5,Веневская,3950884c-ea00-4793-b005-732fa20b862f,30,0,30,0,0,0,30
71,Тульская область,7,Донская,c62abbbc-8bb5-4946-80f9-eb642fba62da,30,0,30,0,0,0,30
71,Тульская область,18,Плавская,a0eb9d1d-6921-49d8-a24c-40deabb61fad,30,0,30,0,0,0,30
72,Тюменская область,13,Нижнетавдинская ТИК,4c8dbbdc-c923-4ea6-8145-cabdcc1d2d3a,30,0,30,0,0,0,30
78,город Санкт-Петербург,215,ТИК №56 (215),ee8277c3-39d0-4f33-85d2-9a73ab1680f6,30,0,30,0,0,0,30
90,Пермский край,18,Куединская,be6be146-44b1-42c0-8760-ce51272e55f0,31,1,30,0,0,0,30
90,Пермский край,24,Осинская,25a3dcba-0b91-45ef-ba8c-2fbab0a1386b,31,1,30,0,0,0,30
92,Забайкальский край,19,Краснокаменская,3008e897-0f7c-49f7-9a0c-d95543c5993a,30,0,30,0,0,0,30
95,Донецкая Народная Республика,23,ТИК №23,ae683bb6-f59e-48cb-9043-b54a9a19f698,30,0,30,0,0,0,30
5,Республика Дагестан,40,Сергокалинская,6638ddcc-1dde-47dc-9363-47272de7ac6c,29,0,29,0,0,0,29
5,Республика Дагестан,51,Цунтинская,be10d03e-cc06-4ee6-b5f1-7e7c63620f71,29,0,29,0,0,0,29
11,Республика Коми,7,Корткеросская,93c56551-1d5e-4f7b-93c4-b9083f476c56,29,0,29,0,0,0,29
16,Республика Татарстан (Татарстан),16,Бугульминская,84a43b1a-8e77-47ff-bbc1-9046a3a5de80,29,0,29,0,0,0,29
16,Республика Татарстан (Татарстан),36,Кайбицкая,9855cd9b-496d-4d5a-9baa-1e94e53110e3,29,0,29,0,0,0,29
18,Удмуртская Республика,10,Завьяловский район - 38,bf5223fa-9e58-4d16-b753-8b33ecf6ca1b,29,0,29,0,0,0,29
18,Удмуртская Республика,35,Завьяловский район - 39,4d2fcf31-238f-4945-b004-da5e666d1e11,29,0,29,0,0,0,29
19,Республика Хакасия,11,Ширинская,e69532e8-8b84-4e86-b109-d61ff43fb13a,29,0,29,0,0,0,29
21,Чувашская Республика - Чувашия,17,Урмарская,88cb9dbc-50e9-4aea-927e-bad1ca8646e4,29,0,29,0,0,0,29
21,Чувашская Республика - Чувашия,25,Шумерлинская,2331001a-a3ce-4475-b14d-e4ddc37989ba,29,0,29,0,0,0,29
22,Алтайский край,1,Алейская,1fb74173-142c-454c-9f0f-990346ab85d2,29,0,29,0,0,0,29
22,Алтайский край,14,Бийская,d5b03548-6ffc-4a0e-92cc-732f76f61f61,29,0,29,0,0,0,29
23,Краснодарский край,25,Крыловская,3dfbd3d1-7b56-445e-8b71-529c5adde0ed,29,0,29,0,0,0,29
24,Красноярский край,26,Территориальная избирательная комиссия Каратузского округа Красноярского края,eebc8155-aa79-403d-b145-7f7d53d4cedd,29,0,29,0,0,0,29
25,Приморский край,31,ТИК Хорольского района,00c48730-ba17-46a4-946d-51d75f8795c1,29,0,29,0,0,0,29
25,Приморский край,33,ТИК Чугуевского района,325a304d-a12d-4d38-b12d-250b825be5d8,29,0,29,0,0,0,29
25,Приморский край,41,ТИК №2 Первореченского района города Владивостока,85903944-62c0-42e3-bc3e-7ee1d423b1fa,29,0,29,0,0,0,29
28,Амурская область,23,Тамбовского округа,53b0f783-8973-4309-af3c-21993a2d6a9c,29,0,29,0,0,0,29
29,Архангельская область,29,Устьянская,eed26b62-8e21-4bd2-a012-0e86d3ee63bd,29,0,29,0,0,0,29
32,Брянская область,3,"Брянск, Володарская",62047eaf-ba22-4df5-8e1d-db70926a85e0,29,0,29,0,0,0,29
32,Брянская область,17,Клинцовская городская,91e667f0-ecee-4d37-bc95-4e01deebaffd,29,0,29,0,0,0,29
32,Брянская область,19,Комаричская,d7f6755c-9f34-4c4c-ad78-b15f43a995e0,29,0,29,0,0,0,29
32,Брянская область,21,Мглинская,f70e4ca8-099c-4259-9d53-1126981b8eb6,29,0,29,0,0,0,29
34,Волгоградская область,32,Палласовская,dbb53191-2dfb-48c5-bec1-a11b03686424,29,0,29,0,0,0,29
34,Волгоградская область,39,Суровикинская,a5e08227-e219-411d-8ee1-5a0828224556,29,0,29,0,0,0,29
35,Вологодская область,28,Шекснинская,322a3428-7c3d-4e00-8aee-cc75a6a96829,29,0,29,0,0,0,29
36,Воронежская область,7,Верхнехавская,1de57f6a-2cc3-401a-9150-43251b637846,29,0,29,0,0,0,29
37,Ивановская область,8,"Иваново, Советская",294bdc1f-f5e5-4652-a40f-25fe5d695796,29,0,29,0,0,0,29
37,Ивановская область,22,Родниковская,ef80df7b-dca1-4cc8-9a3f-1b9bced9b5cf,29,0,29,0,0,0,29
45,Курганская область,11,Куртамышская,31fe8ec7-4e17-4910-a257-f8d7e8c3fd6c,29,0,29,0,0,0,29
45,Курганская область,25,Шумихинская,497dca62-2533-4363-af95-768dca55ad3f,29,0,29,0,0,0,29
46,Курская область,1,Беловская,bba403a3-0795-48c5-8b55-c1afe6a9e6fd,29,0,29,0,0,0,29
48,Липецкая область,5,Добровская,fe70db43-ab50-4c1c-a8ec-269278003cb1,29,0,29,0,0,0,29
48,Липецкая область,20,Тербунская,fc6c0a78-cb24-45ef-9619-8acbb8ed83ff,29,0,29,0,0,0,29
55,Омская область,30,ТИК по Усть-Ишимскому району,75b7fe5c-ddd4-45eb-bfba-ae0439bc6f86,29,0,29,0,0,0,29
55,Омская область,31,ТИК по Шербакульскому району,52ac4ba3-55a9-4616-84d4-91befacbe567,29,0,29,0,0,0,29
56,Оренбургская область,17,Красногвардейская,08c0d31a-8b1c-4b52-a3e6-56f034c677a9,29,0,29,0,0,0,29
56,Оренбургская область,32,"Орск, Ленинская",66b0ee00-8043-4a28-883e-3142b6392f9a,29,0,29,0,0,0,29
56,Оренбургская область,49,Шарлыкская,87336ffb-46f4-4b8b-bb36-0e96263e2827,29,0,29,0,0,0,29
57,Орловская область,19,"Орел, Железнодорожная",eff3c141-f600-40c4-a5ed-c0e6a4fc4014,29,0,29,0,0,0,29
61,Ростовская область,8,Верхнедонская,f91ca6bf-a154-493d-8c03-35a46e048a12,29,0,29,0,0,0,29
62,Рязанская область,7,Кораблинская,73a11969-a070-4510-af0f-0eaa53ff324e,29,0,29,0,0,0,29
62,Рязанская область,38,157-Рязанская,952d9056-7397-4a26-a9cc-93e7614c9c6c,29,0,29,0,0,0,29
63,Самарская область,7,Волжская-159,1218eb2c-37cb-44df-bb6d-d0843d73239b,29,0,29,0,0,0,29
63,Самарская область,26,Приволжская,47933fee-6d12-4522-91ba-c5eaa660d687,29,0,29,0,0,0,29
68,Тамбовская область,3,Жердевская ТИК,52e81b14-2604-451a-b6a5-ba080f44a271,29,0,29,0,0,0,29
68,Тамбовская область,23,Сосновская ТИК,821adfd5-2716-4b37-9a89-42e085859e9c,29,0,29,0,0,0,29
70,Томская область,5,Территориальная избирательная комиссия Зырянского района,b357b707-3ce4-4b6b-9a78-04396269ff13,29,0,29,0,0,0,29
71,Тульская область,3,Белевская,02dc8344-51ae-43ec-8433-5f3d4c57400a,29,0,29,0,0,0,29
71,Тульская область,27,Чернская,ad345dc8-db1d-411f-8057-51618e8ac0b2,29,0,29,0,0,0,29
72,Тюменская область,17,Тобольская ТИК,a6a4699c-e588-43a9-9932-35b9264cf542,29,0,29,0,0,0,29
73,Ульяновская область,6,Карсунская,f1250863-aece-4585-9efd-b55843eac74b,29,0,29,0,0,0,29
78,город Санкт-Петербург,211,ТИК №5 (211),fe80842c-31ca-471e-9f9c-0361d0d8fea3,29,0,29,0,0,0,29
78,город Санкт-Петербург,212,ТИК №8 (212),a8d207ca-d99f-4fd7-9d5f-9643fd07c1b0,29,0,29,0,0,0,29
78,город Санкт-Петербург,216,ТИК №33 (216),bfcff59b-d1d7-45a9-81c1-f21450bd6972,29,0,29,0,0,0,29
93,Республика Крым,14,ТИК Нижнегорского района,d55f6463-d2d9-48af-a78c-3b23bab94aea,29,0,29,0,0,0,29
96,Луганская Народная Республика,21,ТИК Перевальского района,d995d463-9555-478a-bdf2-f9fd82482bfa,29,0,29,0,0,0,29
